instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_categories,user_categories
9788,2012-02-17,1,1,2,18,0,5,1,1,16.400000000000002,20.455000000000002,35.0,16.997899999999998,15,362,377,Malam,Mayoritas Pengguna Terdaftar
9789,2012-02-17,1,1,2,19,0,5,1,1,15.58,19.695,37.0,15.001299999999999,16,266,282,Malam,Mayoritas Pengguna Terdaftar
9790,2012-02-17,1,1,2,20,0,5,1,1,16.400000000000002,20.455000000000002,35.0,12.998000000000001,13,158,171,Malam,Mayoritas Pengguna Terdaftar
9791,2012-02-17,1,1,2,21,0,5,1,1,15.58,19.695,37.0,12.998000000000001,15,114,129,Malam,Mayoritas Pengguna Terdaftar
9792,2012-02-17,1,1,2,22,0,5,1,1,14.76,17.424999999999997,40.0,15.001299999999999,15,92,107,Malam,Mayoritas Pengguna Terdaftar
9793,2012-02-17,1,1,2,23,0,5,1,1,14.76,17.424999999999997,40.0,12.998000000000001,10,72,82,Malam,Mayoritas Pengguna Terdaftar
9794,2012-02-18,1,1,2,0,0,6,0,1,13.940000000000001,16.665,42.0,11.0014,5,81,86,Dini Hari,Mayoritas Pengguna Terdaftar
9795,2012-02-18,1,1,2,1,0,6,0,1,13.120000000000001,15.909999999999998,49.0,11.0014,7,38,45,Dini Hari,Mayoritas Pengguna Terdaftar
9796,2012-02-18,1,1,2,2,0,6,0,1,12.299999999999999,14.395,61.0,16.997899999999998,6,39,45,Dini Hari,Mayoritas Pengguna Terdaftar
9797,2012-02-18,1,1,2,3,0,6,0,1,11.48,14.395,65.0,7.0015,3,15,18,Dini Hari,Mayoritas Pengguna Terdaftar
9798,2012-02-18,1,1,2,4,0,6,0,1,10.66,15.15,70.0,0.0,3,4,7,Dini Hari,Mayoritas Pengguna Terdaftar
9799,2012-02-18,1,1,2,5,0,6,0,1,9.84,12.879999999999999,70.0,6.0032,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
9800,2012-02-18,1,1,2,6,0,6,0,1,9.84,14.395,70.0,0.0,1,8,9,Pagi,Mayoritas Pengguna Terdaftar
9801,2012-02-18,1,1,2,7,0,6,0,1,9.84,14.395,70.0,0.0,8,33,41,Pagi,Mayoritas Pengguna Terdaftar
9802,2012-02-18,1,1,2,8,0,6,0,1,9.02,13.635,87.0,0.0,10,92,102,Pagi,Mayoritas Pengguna Terdaftar
9803,2012-02-18,1,1,2,9,0,6,0,1,9.02,12.120000000000001,80.0,7.0015,22,116,138,Pagi,Mayoritas Pengguna Terdaftar
9804,2012-02-18,1,1,2,10,0,6,0,1,10.66,13.635,81.0,7.0015,48,157,205,Pagi,Mayoritas Pengguna Terdaftar
9805,2012-02-18,1,1,2,11,0,6,0,1,13.120000000000001,16.665,56.99999999999999,8.9981,102,184,286,Siang,Mayoritas Pengguna Terdaftar
9806,2012-02-18,1,1,2,12,0,6,0,1,14.76,17.424999999999997,43.0,12.998000000000001,128,241,369,Siang,Mayoritas Pengguna Terdaftar
9807,2012-02-18,1,1,2,13,0,6,0,1,16.400000000000002,20.455000000000002,43.0,19.0012,165,219,384,Siang,Mayoritas Pengguna Terdaftar
9808,2012-02-18,1,1,2,14,0,6,0,1,18.04,21.97,35.0,23.9994,183,244,427,Siang,Mayoritas Pengguna Terdaftar
9809,2012-02-18,1,1,2,15,0,6,0,1,17.22,21.21,41.0,16.997899999999998,229,270,499,Sore,Mayoritas Pengguna Terdaftar
9810,2012-02-18,1,1,2,16,0,6,0,1,18.04,21.97,44.0,22.0028,186,218,404,Sore,Mayoritas Pengguna Terdaftar
9811,2012-02-18,1,1,2,17,0,6,0,1,19.68,23.485,36.0,19.0012,142,222,364,Sore,Mayoritas Pengguna Terdaftar
9812,2012-02-18,1,1,2,18,0,6,0,1,18.86,22.725,38.0,19.999499999999998,70,176,246,Malam,Mayoritas Pengguna Terdaftar
9813,2012-02-18,1,1,2,19,0,6,0,1,18.04,21.97,44.0,11.0014,38,150,188,Malam,Mayoritas Pengguna Terdaftar
9814,2012-02-18,1,1,2,20,0,6,0,1,18.04,21.97,44.0,11.0014,25,123,148,Malam,Mayoritas Pengguna Terdaftar
9815,2012-02-18,1,1,2,21,0,6,0,1,18.04,21.97,33.0,19.999499999999998,25,89,114,Malam,Mayoritas Pengguna Terdaftar
9816,2012-02-18,1,1,2,22,0,6,0,1,16.400000000000002,20.455000000000002,40.0,30.002599999999997,17,101,118,Malam,Mayoritas Pengguna Terdaftar
9817,2012-02-18,1,1,2,23,0,6,0,2,14.76,16.665,40.0,26.0027,12,62,74,Malam,Mayoritas Pengguna Terdaftar
9818,2012-02-19,1,1,2,0,0,0,0,2,13.940000000000001,15.15,39.0,23.9994,9,65,74,Dini Hari,Mayoritas Pengguna Terdaftar
9819,2012-02-19,1,1,2,1,0,0,0,2,13.120000000000001,15.15,39.0,16.997899999999998,10,62,72,Dini Hari,Mayoritas Pengguna Terdaftar
9820,2012-02-19,1,1,2,2,0,0,0,2,12.299999999999999,14.395,36.0,19.0012,3,45,48,Dini Hari,Mayoritas Pengguna Terdaftar
9821,2012-02-19,1,1,2,3,0,0,0,2,12.299999999999999,14.395,36.0,15.001299999999999,3,12,15,Dini Hari,Mayoritas Pengguna Terdaftar
9822,2012-02-19,1,1,2,4,0,0,0,2,11.48,12.879999999999999,41.0,26.0027,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
9823,2012-02-19,1,1,2,5,0,0,0,2,10.66,11.365,48.0,19.999499999999998,1,1,2,Dini Hari,Mayoritas Pengguna Terdaftar
9824,2012-02-19,1,1,2,6,0,0,0,1,9.84,10.605,52.0,22.0028,0,5,5,Pagi,Mayoritas Pengguna Terdaftar
9825,2012-02-19,1,1,2,7,0,0,0,2,9.84,10.605,52.0,19.0012,2,12,14,Pagi,Mayoritas Pengguna Terdaftar
9826,2012-02-19,1,1,2,8,0,0,0,2,9.84,11.365,56.00000000000001,12.998000000000001,8,48,56,Pagi,Mayoritas Pengguna Terdaftar
9827,2012-02-19,1,1,2,9,0,0,0,2,9.84,11.365,56.00000000000001,16.997899999999998,20,73,93,Pagi,Mayoritas Pengguna Terdaftar
9828,2012-02-19,1,1,2,10,0,0,0,2,10.66,12.120000000000001,52.0,16.997899999999998,49,142,191,Pagi,Mayoritas Pengguna Terdaftar
9829,2012-02-19,1,1,2,11,0,0,0,2,10.66,11.365,56.00000000000001,22.0028,82,144,226,Siang,Mayoritas Pengguna Terdaftar
9830,2012-02-19,1,1,2,12,0,0,0,2,11.48,13.635,52.0,16.997899999999998,71,184,255,Siang,Mayoritas Pengguna Terdaftar
9831,2012-02-19,1,1,2,13,0,0,0,1,12.299999999999999,15.15,49.0,11.0014,64,197,261,Siang,Mayoritas Pengguna Terdaftar
9832,2012-02-19,1,1,2,14,0,0,0,2,13.120000000000001,15.909999999999998,45.0,12.998000000000001,48,189,237,Siang,Mayoritas Pengguna Terdaftar
9833,2012-02-19,1,1,2,15,0,0,0,2,12.299999999999999,14.395,49.0,12.998000000000001,85,168,253,Sore,Mayoritas Pengguna Terdaftar
9834,2012-02-19,1,1,2,16,0,0,0,2,13.120000000000001,15.15,45.0,19.0012,62,150,212,Sore,Mayoritas Pengguna Terdaftar
9835,2012-02-19,1,1,2,17,0,0,0,2,12.299999999999999,14.395,49.0,16.997899999999998,22,135,157,Sore,Mayoritas Pengguna Terdaftar
9836,2012-02-19,1,1,2,18,0,0,0,2,12.299999999999999,13.635,49.0,22.0028,23,144,167,Malam,Mayoritas Pengguna Terdaftar
9837,2012-02-19,1,1,2,19,0,0,0,2,12.299999999999999,14.395,52.0,16.997899999999998,18,101,119,Malam,Mayoritas Pengguna Terdaftar
9838,2012-02-19,1,1,2,20,0,0,0,2,12.299999999999999,14.395,52.0,19.0012,22,81,103,Malam,Mayoritas Pengguna Terdaftar
9839,2012-02-19,1,1,2,21,0,0,0,3,10.66,12.879999999999999,65.0,11.0014,3,33,36,Malam,Mayoritas Pengguna Terdaftar
9840,2012-02-19,1,1,2,22,0,0,0,3,9.84,12.879999999999999,75.0,6.0032,8,47,55,Malam,Mayoritas Pengguna Terdaftar
9841,2012-02-19,1,1,2,23,0,0,0,2,9.02,11.365,93.0,11.0014,5,30,35,Malam,Mayoritas Pengguna Terdaftar
9842,2012-02-20,1,1,2,0,1,1,0,2,9.84,12.879999999999999,87.0,6.0032,5,36,41,Dini Hari,Mayoritas Pengguna Terdaftar
9843,2012-02-20,1,1,2,1,1,1,0,2,9.84,12.879999999999999,87.0,6.0032,3,12,15,Dini Hari,Mayoritas Pengguna Terdaftar
9844,2012-02-20,1,1,2,2,1,1,0,2,9.84,12.879999999999999,87.0,6.0032,1,19,20,Dini Hari,Mayoritas Pengguna Terdaftar
9845,2012-02-20,1,1,2,3,1,1,0,2,9.84,11.365,81.0,12.998000000000001,0,8,8,Dini Hari,Mayoritas Pengguna Terdaftar
9846,2012-02-20,1,1,2,5,1,1,0,2,9.84,10.605,60.0,23.9994,0,6,6,Dini Hari,Mayoritas Pengguna Terdaftar
9847,2012-02-20,1,1,2,6,1,1,0,1,9.84,9.85,52.0,27.999299999999998,1,9,10,Pagi,Mayoritas Pengguna Terdaftar
9848,2012-02-20,1,1,2,7,1,1,0,2,9.02,9.85,55.00000000000001,22.0028,2,42,44,Pagi,Mayoritas Pengguna Terdaftar
9849,2012-02-20,1,1,2,8,1,1,0,1,8.200000000000001,9.09,59.0,23.9994,9,111,120,Pagi,Mayoritas Pengguna Terdaftar
9850,2012-02-20,1,1,2,9,1,1,0,1,8.200000000000001,9.09,59.0,23.9994,12,98,110,Pagi,Mayoritas Pengguna Terdaftar
9851,2012-02-20,1,1,2,10,1,1,0,1,9.02,9.85,55.00000000000001,30.002599999999997,30,113,143,Pagi,Mayoritas Pengguna Terdaftar
9852,2012-02-20,1,1,2,11,1,1,0,1,10.66,11.365,48.0,23.9994,45,163,208,Siang,Mayoritas Pengguna Terdaftar
9853,2012-02-20,1,1,2,12,1,1,0,1,11.48,13.635,45.0,15.001299999999999,65,216,281,Siang,Mayoritas Pengguna Terdaftar
9854,2012-02-20,1,1,2,13,1,1,0,1,12.299999999999999,14.395,42.0,19.0012,66,246,312,Siang,Mayoritas Pengguna Terdaftar
9855,2012-02-20,1,1,2,14,1,1,0,1,13.120000000000001,15.909999999999998,36.0,12.998000000000001,57,206,263,Siang,Mayoritas Pengguna Terdaftar
9856,2012-02-20,1,1,2,15,1,1,0,1,13.940000000000001,15.909999999999998,34.0,15.001299999999999,54,235,289,Sore,Mayoritas Pengguna Terdaftar
9857,2012-02-20,1,1,2,16,1,1,0,1,14.76,18.94,28.999999999999996,7.0015,64,216,280,Sore,Mayoritas Pengguna Terdaftar
9858,2012-02-20,1,1,2,17,1,1,0,1,15.58,19.695,27.0,16.997899999999998,27,226,253,Sore,Mayoritas Pengguna Terdaftar
9859,2012-02-20,1,1,2,18,1,1,0,1,13.940000000000001,15.909999999999998,34.0,15.001299999999999,27,215,242,Malam,Mayoritas Pengguna Terdaftar
9860,2012-02-20,1,1,2,19,1,1,0,1,13.940000000000001,15.909999999999998,34.0,15.001299999999999,8,164,172,Malam,Mayoritas Pengguna Terdaftar
9861,2012-02-20,1,1,2,20,1,1,0,1,13.940000000000001,16.665,34.0,12.998000000000001,9,117,126,Malam,Mayoritas Pengguna Terdaftar
9862,2012-02-20,1,1,2,21,1,1,0,1,12.299999999999999,15.15,39.0,11.0014,8,90,98,Malam,Mayoritas Pengguna Terdaftar
9863,2012-02-20,1,1,2,22,1,1,0,1,12.299999999999999,15.909999999999998,45.0,6.0032,9,53,62,Malam,Mayoritas Pengguna Terdaftar
9864,2012-02-20,1,1,2,23,1,1,0,1,12.299999999999999,16.665,39.0,0.0,0,26,26,Malam,Mayoritas Pengguna Terdaftar
9865,2012-02-21,1,1,2,0,0,2,1,1,10.66,15.15,65.0,0.0,1,11,12,Dini Hari,Mayoritas Pengguna Terdaftar
9866,2012-02-21,1,1,2,1,0,2,1,1,10.66,15.15,56.00000000000001,0.0,0,7,7,Dini Hari,Mayoritas Pengguna Terdaftar
9867,2012-02-21,1,1,2,2,0,2,1,1,9.84,14.395,60.0,0.0,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
9868,2012-02-21,1,1,2,4,0,2,1,1,9.02,13.635,64.0,0.0,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
9869,2012-02-21,1,1,2,5,0,2,1,1,8.200000000000001,12.879999999999999,69.0,0.0,0,15,15,Dini Hari,Mayoritas Pengguna Terdaftar
9870,2012-02-21,1,1,2,6,0,2,1,1,8.200000000000001,12.879999999999999,75.0,0.0,3,83,86,Pagi,Mayoritas Pengguna Terdaftar
9871,2012-02-21,1,1,2,7,0,2,1,1,9.02,13.635,64.0,0.0,6,273,279,Pagi,Mayoritas Pengguna Terdaftar
9872,2012-02-21,1,1,2,8,0,2,1,1,8.200000000000001,11.365,69.0,6.0032,5,459,464,Pagi,Mayoritas Pengguna Terdaftar
9873,2012-02-21,1,1,2,9,0,2,1,1,8.200000000000001,11.365,75.0,7.0015,6,211,217,Pagi,Mayoritas Pengguna Terdaftar
9874,2012-02-21,1,1,2,10,0,2,1,1,9.84,11.365,70.0,12.998000000000001,8,77,85,Pagi,Mayoritas Pengguna Terdaftar
9875,2012-02-21,1,1,2,11,0,2,1,2,10.66,12.120000000000001,70.0,19.0012,5,81,86,Siang,Mayoritas Pengguna Terdaftar
9876,2012-02-21,1,1,2,12,0,2,1,2,12.299999999999999,13.635,56.00000000000001,26.0027,16,147,163,Siang,Mayoritas Pengguna Terdaftar
9877,2012-02-21,1,1,2,13,0,2,1,1,13.940000000000001,15.15,49.0,27.999299999999998,8,123,131,Siang,Mayoritas Pengguna Terdaftar
9878,2012-02-21,1,1,2,14,0,2,1,2,13.120000000000001,14.395,53.0,26.0027,16,108,124,Siang,Mayoritas Pengguna Terdaftar
9879,2012-02-21,1,1,2,15,0,2,1,1,13.940000000000001,15.15,49.0,27.999299999999998,23,137,160,Sore,Mayoritas Pengguna Terdaftar
9880,2012-02-21,1,1,2,16,0,2,1,1,14.76,16.665,46.0,27.999299999999998,14,240,254,Sore,Mayoritas Pengguna Terdaftar
9881,2012-02-21,1,1,2,17,0,2,1,1,15.58,19.695,40.0,30.002599999999997,21,411,432,Sore,Mayoritas Pengguna Terdaftar
9882,2012-02-21,1,1,2,18,0,2,1,1,15.58,19.695,40.0,30.002599999999997,11,414,425,Malam,Mayoritas Pengguna Terdaftar
9883,2012-02-21,1,1,2,19,0,2,1,1,14.76,16.665,46.0,19.999499999999998,5,299,304,Malam,Mayoritas Pengguna Terdaftar
9884,2012-02-21,1,1,2,20,0,2,1,1,13.940000000000001,15.909999999999998,53.0,16.997899999999998,4,223,227,Malam,Mayoritas Pengguna Terdaftar
9885,2012-02-21,1,1,2,21,0,2,1,1,13.940000000000001,16.665,61.0,11.0014,7,147,154,Malam,Mayoritas Pengguna Terdaftar
9886,2012-02-21,1,1,2,22,0,2,1,2,13.940000000000001,16.665,71.0,12.998000000000001,3,97,100,Malam,Mayoritas Pengguna Terdaftar
9887,2012-02-21,1,1,2,23,0,2,1,1,13.120000000000001,15.15,66.0,15.001299999999999,1,46,47,Malam,Mayoritas Pengguna Terdaftar
9888,2012-02-22,1,1,2,0,0,3,1,1,13.120000000000001,15.15,66.0,15.001299999999999,5,19,24,Dini Hari,Mayoritas Pengguna Terdaftar
9889,2012-02-22,1,1,2,1,0,3,1,1,13.120000000000001,16.665,70.0,8.9981,3,4,7,Dini Hari,Mayoritas Pengguna Terdaftar
9890,2012-02-22,1,1,2,2,0,3,1,1,13.940000000000001,15.909999999999998,66.0,19.0012,1,5,6,Dini Hari,Mayoritas Pengguna Terdaftar
9891,2012-02-22,1,1,2,3,0,3,1,2,13.940000000000001,15.909999999999998,71.0,15.001299999999999,1,3,4,Dini Hari,Mayoritas Pengguna Terdaftar
9892,2012-02-22,1,1,2,4,0,3,1,1,13.940000000000001,16.665,71.0,11.0014,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
9893,2012-02-22,1,1,2,5,0,3,1,1,13.120000000000001,16.665,70.0,7.0015,1,29,30,Dini Hari,Mayoritas Pengguna Terdaftar
9894,2012-02-22,1,1,2,6,0,3,1,1,13.120000000000001,15.909999999999998,76.0,11.0014,5,85,90,Pagi,Mayoritas Pengguna Terdaftar
9895,2012-02-22,1,1,2,7,0,3,1,1,13.120000000000001,16.665,76.0,6.0032,10,292,302,Pagi,Mayoritas Pengguna Terdaftar
9896,2012-02-22,1,1,2,8,0,3,1,1,12.299999999999999,15.909999999999998,75.0,6.0032,9,567,576,Pagi,Mayoritas Pengguna Terdaftar
9897,2012-02-22,1,1,2,9,0,3,1,1,13.120000000000001,16.665,70.0,6.0032,11,241,252,Pagi,Mayoritas Pengguna Terdaftar
9898,2012-02-22,1,1,2,10,0,3,1,1,13.940000000000001,17.424999999999997,71.0,6.0032,17,122,139,Pagi,Mayoritas Pengguna Terdaftar
9899,2012-02-22,1,1,2,11,0,3,1,1,14.76,17.424999999999997,66.0,11.0014,22,149,171,Siang,Mayoritas Pengguna Terdaftar
9900,2012-02-22,1,1,2,12,0,3,1,1,16.400000000000002,20.455000000000002,62.0,19.0012,21,186,207,Siang,Mayoritas Pengguna Terdaftar
9901,2012-02-22,1,1,2,13,0,3,1,1,17.22,21.21,54.0,19.999499999999998,15,175,190,Siang,Mayoritas Pengguna Terdaftar
9902,2012-02-22,1,1,2,14,0,3,1,1,18.04,21.97,54.0,22.0028,35,142,177,Siang,Mayoritas Pengguna Terdaftar
9903,2012-02-22,1,1,2,15,0,3,1,1,20.5,24.240000000000002,31.0,27.999299999999998,34,161,195,Sore,Mayoritas Pengguna Terdaftar
9904,2012-02-22,1,1,2,16,0,3,1,1,21.32,25.0,28.999999999999996,31.0009,30,268,298,Sore,Mayoritas Pengguna Terdaftar
9905,2012-02-22,1,1,2,17,0,3,1,1,21.32,25.0,32.0,26.0027,43,486,529,Sore,Mayoritas Pengguna Terdaftar
9906,2012-02-22,1,1,2,18,0,3,1,2,19.68,23.485,41.0,22.0028,42,483,525,Malam,Mayoritas Pengguna Terdaftar
9907,2012-02-22,1,1,2,19,0,3,1,2,18.86,22.725,44.0,19.0012,22,305,327,Malam,Mayoritas Pengguna Terdaftar
9908,2012-02-22,1,1,2,20,0,3,1,2,18.04,21.97,47.0,12.998000000000001,25,249,274,Malam,Mayoritas Pengguna Terdaftar
9909,2012-02-22,1,1,2,21,0,3,1,2,19.68,23.485,33.0,19.0012,19,220,239,Malam,Mayoritas Pengguna Terdaftar
9910,2012-02-22,1,1,2,22,0,3,1,2,18.04,21.97,47.0,16.997899999999998,18,129,147,Malam,Mayoritas Pengguna Terdaftar
9911,2012-02-22,1,1,2,23,0,3,1,2,18.86,22.725,41.0,19.0012,5,57,62,Malam,Mayoritas Pengguna Terdaftar
9912,2012-02-23,1,1,2,0,0,4,1,2,18.04,21.97,47.0,16.997899999999998,12,30,42,Dini Hari,Mayoritas Pengguna Terdaftar
9913,2012-02-23,1,1,2,1,0,4,1,2,18.04,21.97,57.99999999999999,19.0012,3,12,15,Dini Hari,Mayoritas Pengguna Terdaftar
9914,2012-02-23,1,1,2,2,0,4,1,2,18.04,21.97,62.0,15.001299999999999,5,4,9,Dini Hari,Mayoritas Pengguna Biasa
9915,2012-02-23,1,1,2,3,0,4,1,3,18.04,21.97,67.0,12.998000000000001,2,4,6,Dini Hari,Mayoritas Pengguna Terdaftar
9916,2012-02-23,1,1,2,4,0,4,1,1,16.400000000000002,20.455000000000002,76.0,15.001299999999999,0,1,1,Dini Hari,Mayoritas Pengguna Terdaftar
9917,2012-02-23,1,1,2,5,0,4,1,1,16.400000000000002,20.455000000000002,76.0,15.001299999999999,2,30,32,Dini Hari,Mayoritas Pengguna Terdaftar
9918,2012-02-23,1,1,2,6,0,4,1,1,14.76,17.424999999999997,87.0,12.998000000000001,3,88,91,Pagi,Mayoritas Pengguna Terdaftar
9919,2012-02-23,1,1,2,7,0,4,1,1,14.76,17.424999999999997,81.0,15.001299999999999,9,317,326,Pagi,Mayoritas Pengguna Terdaftar
9920,2012-02-23,1,1,2,8,0,4,1,1,13.940000000000001,16.665,87.0,12.998000000000001,11,549,560,Pagi,Mayoritas Pengguna Terdaftar
9921,2012-02-23,1,1,2,9,0,4,1,1,14.76,16.665,81.0,16.997899999999998,14,228,242,Pagi,Mayoritas Pengguna Terdaftar
9922,2012-02-23,1,1,2,10,0,4,1,1,17.22,21.21,67.0,12.998000000000001,41,107,148,Pagi,Mayoritas Pengguna Terdaftar
9923,2012-02-23,1,1,2,11,0,4,1,1,19.68,23.485,48.0,19.0012,54,128,182,Siang,Mayoritas Pengguna Terdaftar
9924,2012-02-23,1,1,2,12,0,4,1,1,20.5,24.240000000000002,42.0,16.997899999999998,25,199,224,Siang,Mayoritas Pengguna Terdaftar
9925,2012-02-23,1,1,2,13,0,4,1,1,21.32,25.0,39.0,12.998000000000001,30,188,218,Siang,Mayoritas Pengguna Terdaftar
9926,2012-02-23,1,1,2,14,0,4,1,1,22.14,25.759999999999998,37.0,16.997899999999998,36,156,192,Siang,Mayoritas Pengguna Terdaftar
9927,2012-02-23,1,1,2,15,0,4,1,1,22.14,25.759999999999998,33.0,8.9981,46,171,217,Sore,Mayoritas Pengguna Terdaftar
9928,2012-02-23,1,1,2,16,0,4,1,1,22.96,26.515,32.0,0.0,45,298,343,Sore,Mayoritas Pengguna Terdaftar
9929,2012-02-23,1,1,2,17,0,4,1,1,22.14,25.759999999999998,32.0,11.0014,49,561,610,Sore,Mayoritas Pengguna Terdaftar
9930,2012-02-23,1,1,2,18,0,4,1,1,22.14,25.759999999999998,37.0,8.9981,36,486,522,Malam,Mayoritas Pengguna Terdaftar
9931,2012-02-23,1,1,2,19,0,4,1,1,20.5,24.240000000000002,39.0,6.0032,20,349,369,Malam,Mayoritas Pengguna Terdaftar
9932,2012-02-23,1,1,2,20,0,4,1,1,18.86,22.725,44.0,8.9981,23,246,269,Malam,Mayoritas Pengguna Terdaftar
9933,2012-02-23,1,1,2,21,0,4,1,1,18.04,21.97,51.0,15.001299999999999,17,205,222,Malam,Mayoritas Pengguna Terdaftar
9934,2012-02-23,1,1,2,22,0,4,1,1,18.04,21.97,54.0,16.997899999999998,19,118,137,Malam,Mayoritas Pengguna Terdaftar
9935,2012-02-23,1,1,2,23,0,4,1,1,18.04,21.97,54.0,0.0,14,71,85,Malam,Mayoritas Pengguna Terdaftar
9936,2012-02-24,1,1,2,0,0,5,1,2,18.04,21.97,57.99999999999999,6.0032,12,34,46,Dini Hari,Mayoritas Pengguna Terdaftar
9937,2012-02-24,1,1,2,1,0,5,1,1,18.04,21.97,62.0,12.998000000000001,3,15,18,Dini Hari,Mayoritas Pengguna Terdaftar
9938,2012-02-24,1,1,2,2,0,5,1,3,17.22,21.21,77.0,19.0012,1,4,5,Dini Hari,Mayoritas Pengguna Terdaftar
9939,2012-02-24,1,1,2,3,0,5,1,1,17.22,21.21,82.0,8.9981,0,5,5,Dini Hari,Mayoritas Pengguna Terdaftar
9940,2012-02-24,1,1,2,4,0,5,1,1,16.400000000000002,20.455000000000002,87.0,8.9981,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
9941,2012-02-24,1,1,2,5,0,5,1,2,16.400000000000002,20.455000000000002,87.0,12.998000000000001,1,25,26,Dini Hari,Mayoritas Pengguna Terdaftar
9942,2012-02-24,1,1,2,6,0,5,1,2,16.400000000000002,20.455000000000002,87.0,11.0014,2,80,82,Pagi,Mayoritas Pengguna Terdaftar
9943,2012-02-24,1,1,2,7,0,5,1,2,16.400000000000002,20.455000000000002,76.0,15.001299999999999,7,265,272,Pagi,Mayoritas Pengguna Terdaftar
9944,2012-02-24,1,1,2,8,0,5,1,2,15.58,19.695,76.0,22.0028,17,452,469,Pagi,Mayoritas Pengguna Terdaftar
9945,2012-02-24,1,1,2,9,0,5,1,3,14.76,16.665,81.0,16.997899999999998,15,229,244,Pagi,Mayoritas Pengguna Terdaftar
9946,2012-02-24,1,1,2,10,0,5,1,3,14.76,17.424999999999997,81.0,11.0014,22,119,141,Pagi,Mayoritas Pengguna Terdaftar
9947,2012-02-24,1,1,2,11,0,5,1,2,14.76,18.18,81.0,7.0015,27,136,163,Siang,Mayoritas Pengguna Terdaftar
9948,2012-02-24,1,1,2,12,0,5,1,2,16.400000000000002,20.455000000000002,76.0,8.9981,27,201,228,Siang,Mayoritas Pengguna Terdaftar
9949,2012-02-24,1,1,2,13,0,5,1,2,17.22,21.21,71.0,7.0015,30,153,183,Siang,Mayoritas Pengguna Terdaftar
9950,2012-02-24,1,1,2,14,0,5,1,2,18.86,22.725,67.0,7.0015,5,26,31,Siang,Mayoritas Pengguna Terdaftar
9951,2012-02-24,1,1,2,15,0,5,1,3,16.400000000000002,20.455000000000002,87.0,12.998000000000001,11,83,94,Sore,Mayoritas Pengguna Terdaftar
9952,2012-02-24,1,1,2,16,0,5,1,3,16.400000000000002,20.455000000000002,87.0,12.998000000000001,12,166,178,Sore,Mayoritas Pengguna Terdaftar
9953,2012-02-24,1,1,2,17,0,5,1,3,17.22,21.21,94.0,7.0015,14,242,256,Sore,Mayoritas Pengguna Terdaftar
9954,2012-02-24,1,1,2,18,0,5,1,2,17.22,21.21,94.0,0.0,11,289,300,Malam,Mayoritas Pengguna Terdaftar
9955,2012-02-24,1,1,2,19,0,5,1,2,18.04,21.97,88.0,7.0015,6,227,233,Malam,Mayoritas Pengguna Terdaftar
9956,2012-02-24,1,1,2,20,0,5,1,1,18.04,21.97,62.0,27.999299999999998,8,159,167,Malam,Mayoritas Pengguna Terdaftar
9957,2012-02-24,1,1,2,21,0,5,1,1,17.22,21.21,35.0,54.002,1,151,152,Malam,Mayoritas Pengguna Terdaftar
9958,2012-02-24,1,1,2,22,0,5,1,1,16.400000000000002,20.455000000000002,37.0,39.000699999999995,4,102,106,Malam,Mayoritas Pengguna Terdaftar
9959,2012-02-24,1,1,2,23,0,5,1,1,15.58,19.695,37.0,46.0022,10,76,86,Malam,Mayoritas Pengguna Terdaftar
9960,2012-02-25,1,1,2,0,0,6,0,1,14.76,16.665,43.0,26.0027,5,56,61,Dini Hari,Mayoritas Pengguna Terdaftar
9961,2012-02-25,1,1,2,1,0,6,0,1,13.940000000000001,15.15,42.0,23.9994,4,42,46,Dini Hari,Mayoritas Pengguna Terdaftar
9962,2012-02-25,1,1,2,2,0,6,0,1,13.120000000000001,15.15,45.0,16.997899999999998,1,37,38,Dini Hari,Mayoritas Pengguna Terdaftar
9963,2012-02-25,1,1,2,3,0,6,0,1,12.299999999999999,13.635,45.0,19.999499999999998,0,7,7,Dini Hari,Mayoritas Pengguna Terdaftar
9964,2012-02-25,1,1,2,4,0,6,0,1,12.299999999999999,13.635,42.0,22.0028,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
9965,2012-02-25,1,1,2,5,0,6,0,2,12.299999999999999,13.635,42.0,19.999499999999998,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
9966,2012-02-25,1,1,2,6,0,6,0,2,12.299999999999999,13.635,42.0,19.999499999999998,1,12,13,Pagi,Mayoritas Pengguna Terdaftar
9967,2012-02-25,1,1,2,7,0,6,0,1,11.48,12.120000000000001,45.0,30.002599999999997,3,20,23,Pagi,Mayoritas Pengguna Terdaftar
9968,2012-02-25,1,1,2,8,0,6,0,1,10.66,11.365,48.0,19.999499999999998,3,90,93,Pagi,Mayoritas Pengguna Terdaftar
9969,2012-02-25,1,1,2,9,0,6,0,3,9.02,9.85,75.0,22.0028,15,107,122,Pagi,Mayoritas Pengguna Terdaftar
